Player,Year1,Year2,Year3,Retire,NextPercentile
Randy Johnson 2,0.4137931034482758,0.7666666666666667,0.8461538461538461,0,0.9230769230769232
Randy Wright,0.1071428571428571,0.2926829268292683,0.5058823529411764,0,0.7578125
Ray Lucas,0.2555555555555555,0.449438202247191,0.6966292134831461,0,0.6222222222222222
Rex Grossman,0.0963855421686747,0.3411764705882353,0.5632183908045977,0,0.7303370786516854
Rich Campbell,0.0985915492957746,0.1126760563380281,0.0864197530864197,0,0.1309523809523809
Rich Gannon,0.1015625,0.188235294117647,0.2439024390243902,0,0.5569620253164557
Richard Todd,0.0172413793103448,0.4126984126984127,0.676923076923077,0,0.7692307692307693
Rick Arrington,0.5517241379310345,0.6,0.5128205128205128,1,
Rick Mirer,0.1392405063291139,0.3950617283950617,0.6022727272727273,0,0.6777777777777778
Rob Johnson 2,0.034090909090909,0.0888888888888888,0.4888888888888889,0,0.5842696629213483
Robert Griffin Iii,0.2837837837837837,0.4571428571428571,0.6621621621621622,0,0.2876712328767123
Rodney Peete,0.1341463414634146,0.5189873417721519,0.6973684210526315,0,0.7125
Rohan Davey,0.0843373493975903,0.1566265060240964,0.3647058823529411,1,
Ron Jaworski,0.173076923076923,0.4038461538461538,0.5517241379310345,0,0.7142857142857143
Rusty Hilger,0.1219512195121951,0.3176470588235294,0.625,0,0.2823529411764706
